x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
38.082,136.29,144.18800000000002,210.276,226.02800000000005,266.266,368.94,385.748,481.84400000000005,546.062,648.7360000000001,665.5440000000001,761.64,868.12,896.4559999999999,914.2979999999999,957.5060000000001,1060.1800000000003,1076.9880000000003,1173.0840000000003,1279.5640000000003,1307.9000000000003,1325.7420000000004,1452.3519999999999,1464.4519999999998,1498.112,1510.212,1603.338,1606.3959999999997,1618.4959999999996,1626.152,1629.8920000000003,1638.0320000000002,1650.132,1711.732,1723.8319999999999,1728.8919999999998,1740.9919999999997,1754.5879999999997,1756.1059999999998,1768.2059999999997,1783.54,1788.6220000000003,1800.7220000000002,1834.382,1846.482,1919.9180000000001,1932.018,1947.3519999999999,1952.4340000000002
51.017999999999994,123.35400000000001,127.90800000000002,161.59,274.494,332.574,372.812,545.952,564.058,576.1579999999999,609.818,621.9179999999999,652.6080000000001,825.7480000000002,854.0840000000001,871.926,962.5880000000001,1064.0520000000001,1237.192,1265.5280000000002,1283.3700000000003,1374.0320000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63.690000000000005,115.23599999999999,118.58000000000001,221.254,231.33,247.08200000000005,287.32000000000005,567.116,978.56,1532.8499999999997,1544.9499999999996,1578.61,1590.7099999999998,1624.3919999999998,1679.4359999999997,1566.5319999999997,1652.7499999999995,1653.1899999999998,1679.6999999999998,1682.56,1699.5,1706.6499999999999,1710.39,1718.53,1730.6299999999999,1764.312,1792.2299999999998,1804.3299999999997,1809.3899999999996,1821.4899999999996,1835.0859999999996,1836.6039999999996,1848.7039999999995,1864.0379999999998,1869.1200000000001,1881.22,1914.8799999999999,1926.9799999999998,1960.6619999999998,1983.1899999999996,1870.2859999999996,1882.3639999999998,1894.4639999999997,1928.1459999999997,1990.6479999999995,2000.416,2012.5159999999998,2027.8499999999997,2032.932,2045.032
76.494,110.17599999999999,126.98400000000001,198.52800000000002,256.608,285.824,304.06199999999995,305.008,333.344,351.186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12.276,239.844,251.83400000000003,262.74600000000004,296.428,313.23600000000005,368.126,480.87600000000003,528.3960000000001,540.386,546.238,558.228,604.89,698.8960000000001,710.996,756.756,818.7959999999999,819.236,848.6059999999999,883.9159999999999,929.6759999999999,931.4359999999999,977.1959999999999,991.2759999999998,1014.376,1060.136,1074.216,1116.1259999999997,1126.136,1171.896,1270.896,1316.656,1424.94,1437.546,1483.3059999999998,1591.5899999999997,1599.576,1645.336,1753.62,1766.226,1811.986,1920.27,1940.026,1943.7660000000003,1951.9060000000002,1960.9260000000002,2002.2860000000003,2031.7660000000003,2035.5060000000005,2051.126
63.14000000000001,80.982,283.492,312.70799999999997,331.89200000000005,376.618,380.38,423.28,468.7320000000001,477.53200000000004,489.52200000000005,536.1840000000001,658.262,767.096,779.086,779.196,791.1859999999999,794.9479999999999,824.956,836.9459999999999,840.7079999999999,883.608,886.9960000000001,887.436,899.4259999999999,903.1879999999999,916.806,928.7959999999999,932.5579999999999,952.1160000000001,964.106,967.8679999999999,997.876,999.636,1011.6259999999999,1015.3879999999998,1045.396,1057.386,1059.476,1071.466,1075.2279999999998,1082.576,1094.566,1098.328,1128.336,1140.326,1142.416,1154.406,1158.168,1184.3259999999998
10.89,133.23200000000003,353.584,382.8,401.9840000000001,446.71,450.47200000000004,493.372,538.8240000000001,547.624,559.614,606.2760000000001,728.3539999999999,837.188,849.178,849.288,861.2779999999999,865.0399999999998,895.048,907.0379999999999,910.7999999999998,953.6999999999999,957.0880000000001,957.528,969.5179999999999,973.2799999999999,986.898,998.8879999999999,1002.6499999999999,1022.2080000000001,1034.198,1037.96,1067.968,1069.728,1081.7179999999998,1085.4799999999998,1115.488,1127.478,1129.5680000000002,1141.558,1145.32,1152.6680000000001,1164.6580000000001,1168.42,1198.428,1210.4180000000001,1212.508,1224.498,1228.26,1254.418
69.78399999999999,92.334,142.82399999999998,197.714,238.92000000000002,325.248,343.09,387.816,391.57800000000003,528.484,540.5840000000001,586.344,648.3840000000001,648.8240000000001,678.1940000000001,713.5040000000001,759.264,761.024,806.784,820.864,843.964,889.724,903.804,945.7139999999998,955.724,1001.484,1100.484,1146.244,1254.528,1267.134,1312.8940000000002,1421.178,1429.164,1474.9239999999998,1583.2079999999996,1595.8139999999999,1641.5739999999998,1749.8579999999997,1769.6139999999998,1773.354,1781.494,1790.514,1831.874,1861.354,1865.0940000000003,1880.714,1885.114,1914.594,1918.3340000000003,1933.954
34.496,127.62199999999999,139.876,144.43,240.52600000000004,312.136,329.978,377.43199999999996,393.184,516.0100000000001,530.09,542.1899999999999,587.9499999999999,649.99,650.43,679.8,715.11,760.8699999999999,762.6299999999999,808.3899999999999,822.4699999999999,845.5699999999999,891.3299999999999,905.4099999999999,947.3199999999997,957.3299999999999,1003.0899999999999,1102.09,1147.85,1256.134,1268.74,1314.5000000000002,1422.784,1430.77,1476.5299999999997,1584.8139999999996,1597.4199999999998,1643.1799999999998,1751.4639999999997,1771.2199999999998,1774.96,1783.1,1792.12,1833.48,1862.96,1866.7000000000003,1882.32,1886.72,1916.2,1919.9400000000003
5.148000000000001,299.2,345.862,401.87399999999997,411.95,427.702,514.778,543.9939999999999,687.9180000000001,706.024,716.2540000000001,718.124,734.0960000000001,1013.8919999999999,1425.336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29.722,132.396,149.204,152.548,234.388,245.30000000000004,274.62600000000003,372.83399999999995,516.758,534.8640000000001,546.964,554.4219999999999,652.6299999999999,796.554,824.8899999999999,842.7319999999999,933.3939999999999,965.866,1064.074,1207.998,1236.3340000000003,1254.1760000000004,1344.8380000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16.368,145.75,196.23999999999998,235.752,292.336,390.654,400.73,419.86999999999995,581.9000000000001,594.0000000000001,627.6600000000001,639.76,670.4499999999999,680.526,699.6659999999999,931.6339999999999,949.4759999999999,1040.138,1081.894,1091.97,1111.1100000000001,1343.0780000000002,1360.9200000000003,1451.582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13.331999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
38.676,265.67199999999997,312.334,363.88,378.42199999999997,394.174,536.14,553.9820000000001,587.6640000000001,604.472,682.726,569.822,586.63,866.4259999999999,961.9939999999999,974.0939999999999,1019.8539999999999,1081.894,1082.3339999999998,1111.7039999999997,1147.014,1192.7740000000001,1194.534,1240.294,1254.3740000000003,1277.4740000000002,1323.2340000000002,1337.314,1379.224,1389.2340000000002,1434.9940000000001,1533.9940000000001,1579.7540000000001,1688.038,1700.644,1746.404,1854.6879999999999,1862.6740000000002,1908.4340000000002,2016.718,2029.3240000000003,2075.0840000000003,2183.368,2203.124,2206.864,2215.004,2224.024,2265.384,2294.864,2298.6040000000003
33.528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82.236,222.11200000000002,268.774,320.32000000000005,334.8620000000001,350.6140000000001,492.58000000000004,510.4220000000001,544.104,560.912,639.166,526.2620000000001,543.07,822.866,918.434,930.534,976.294,1038.3339999999998,1038.774,1068.1439999999998,1103.454,1149.214,1150.974,1196.734,1210.814,1233.914,1279.674,1293.7540000000001,1335.6640000000002,1345.6740000000002,1391.4340000000002,1490.4340000000002,1536.194,1644.4779999999998,1657.0840000000003,1702.8440000000003,1811.1280000000002,1819.114,1864.874,1973.158,1985.7640000000001,2031.5240000000001,2139.808,2159.564,2163.304,2171.444,2180.464,2221.824,2251.304,2255.0440000000003
58.739999999999995,245.608,292.27000000000004,338.536,749.9799999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25.74,371.536,558.404,605.066,656.6119999999999,671.1539999999999,686.906,828.8719999999998,846.7139999999999,880.396,897.204,975.4579999999999,862.554,879.3619999999999,1254.726,1266.826,1312.586,1374.626,1375.066,1404.4360000000001,1439.746,1485.506,1487.266,1533.026,1547.1060000000002,1570.2060000000001,1615.9660000000001,1630.046,1671.956,1681.9660000000001,1727.726,1826.726,1872.486,1980.77,1993.3760000000002,2039.1360000000002,2147.42,2155.406,2201.1659999999997,2309.4500000000003,2322.0560000000005,2367.8160000000007,2476.100000000001,2495.8560000000007,2499.596000000001,2507.736000000001,2516.7560000000008,2558.116000000001,2587.596000000001,2591.336000000001
5.016,559.5699999999999,571.67,593.252,605.352,610.06,622.16,667.92,682.3960000000001,694.4960000000001,706.156,718.256,764.016,764.236,776.336,793.452,794.178,806.278,823.3939999999999,835.4939999999999,881.2539999999999,900.2839999999999,912.3839999999998,933.9659999999999,946.0659999999998,966.3719999999998,967.318,979.4179999999999,982.1239999999998,994.2239999999999,995.6539999999998,1007.7539999999997,1013.4959999999999,1025.5959999999998,1071.3559999999998,1073.974,1086.0739999999998,1103.1899999999998,1115.2899999999997,1161.0499999999997,1180.08,1192.1799999999998,1213.762,1225.8619999999999,1246.168,1247.114,1259.214,1261.9199999999998,1274.02,1275.45
1.496,19.976,28.49,75.96600000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9.02,9.966000000000001,20.02,67.49600000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.236,13.75,16.236,63.712,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98.912,398.04600000000005,817.366,960.85,1066.054,1067.176,1182.7199999999998,1192.818,1194.8200000000002,1204.918,1216.402,1226.5,1228.502,1233.21,1243.308,1245.31,1255.408,1282.842,1287.924,1291.0700000000002,1301.168,1305.5459999999998,1315.644,1317.6460000000002,1327.7440000000001,1329.306,1339.404,1341.406,1351.5040000000001,1378.938,1384.0200000000002,1387.1660000000002,1387.386,1397.4840000000002,1399.4859999999999,1409.5840000000003,1416.6019999999999,1417.328,1427.4260000000002,1429.4279999999999,1439.5260000000003,1446.5439999999999,1456.642,1458.6439999999998,1468.7420000000002,1496.1760000000002,1501.258,1504.404,1514.5020000000002,1523.4339999999997
36.784,460.17400000000004,599.588,641.762,669.196,674.278,704.792,705.914,831.5559999999999,843.656,865.2379999999999,877.338,882.0459999999999,894.146,921.58,926.662,939.906,954.3820000000001,966.4820000000001,978.142,990.242,1017.6759999999999,1022.7579999999999,1036.002,1036.222,1048.3220000000001,1065.438,1066.164,1078.2640000000001,1095.38,1107.48,1134.914,1139.996,1153.24,1172.27,1184.37,1205.952,1218.052,1238.3580000000002,1239.3040000000003,1251.4040000000002,1254.1100000000001,1266.21,1267.64,1279.74,1285.4820000000002,1297.582,1325.016,1330.098,1343.342
99.616,464.97,477.06999999999994,498.65199999999993,510.75200000000007,515.46,527.5600000000001,573.32,577.4119999999999,578.93,606.3639999999999,611.446,742.742,770.1759999999999,775.2579999999999,816.6619999999999,847.946,875.38,880.462,1150.71,1166.616,1412.246,1579.182,1750.848,2093.85,2156.6380000000004,2243.9780000000005,2271.4120000000007,2442.792,2688.422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
306.438,333.87200000000007,338.954,370.59,372.108,496.23199999999997,508.33199999999994,529.914,535.92,641.124,795.498,1023.4839999999999,1050.918,1056.0,1102.9700000000003,1253.7140000000002,1263.108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
236.28,400.092,442.26599999999996,469.70000000000005,474.78200000000004,505.29600000000005,506.418,632.06,644.16,659.6700000000001,1127.28,1159.312,1186.7459999999999,1191.828,1238.7980000000002,1389.5420000000001,1416.976,1502.314,1529.748,1534.8300000000004,1733.336,1884.08,1911.514,2236.1679999999997,2252.6240000000003,2280.058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
280.632,444.44399999999996,460.944,486.61799999999994,514.052,519.134,550.77,676.4119999999999,688.512,704.022,1171.632,1203.664,1231.098,1236.18,1283.1500000000003,1433.8940000000002,1461.3280000000002,1546.6660000000002,1574.1000000000001,1579.1820000000005,1777.688,1928.432,1955.866,2280.5199999999995,2296.976,2324.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7.832,489.12600000000003,908.446,1051.9299999999998,1157.134,1158.2559999999999,1273.8000000000002,1283.898,1285.9,1295.998,1307.482,1317.58,1319.5819999999999,1324.29,1334.388,1336.3899999999999,1346.4879999999998,1373.922,1379.004,1382.15,1392.248,1396.6260000000002,1406.7240000000002,1408.726,1418.824,1420.386,1430.4840000000002,1432.4859999999999,1442.584,1470.018,1475.1,1478.246,1478.466,1488.564,1490.5659999999998,1500.6640000000002,1507.6819999999998,1508.408,1518.506,1520.5079999999998,1530.6060000000002,1537.6239999999998,1547.7220000000002,1549.7240000000002,1559.8220000000001,1587.256,1592.3380000000002,1595.484,1605.582,1614.5140000000001
199.496,436.876,479.04999999999995,506.48400000000004,511.56600000000003,542.08,543.202,668.8439999999999,680.944,702.526,714.626,719.334,731.4340000000001,758.868,763.95,777.1940000000001,791.67,803.7700000000001,815.4300000000001,827.5300000000001,854.964,860.046,860.2660000000001,902.44,929.874,934.956,965.47,966.592,1092.2340000000002,1104.334,1125.9160000000002,1138.016,1142.7240000000002,1154.824,1182.2579999999998,1187.34,1200.5839999999998,1215.06,1217.04,1244.474,1249.556,1296.5260000000003,1327.876,1370.05,1374.098,1432.1560000000002,1448.0620000000001,1598.806,1626.24,1931.424
87.78,476.80600000000004,488.90600000000006,510.488,522.588,527.296,539.396,541.288,557.194,644.534,671.968,925.7379999999999,1081.278,1168.618,1193.8519999999999,1205.9519999999998,1227.5339999999999,1239.6339999999998,1244.3419999999999,1256.442,1288.3639999999996,1300.464,1322.0459999999998,1328.7559999999999,1356.1899999999998,1361.2720000000002,1400.8059999999998,1428.2399999999998,1433.3220000000001,1566.136,1593.57,1598.6520000000003,1605.6260000000002,1617.726,1639.308,1651.408,1656.116,1668.216,1713.9759999999999,1718.068,1719.5860000000002,1747.0200000000002,1752.1020000000005,1883.3980000000001,1910.832,1915.9140000000004,1988.602,2016.036,2021.1180000000004,2552.902
119.04199999999999,146.476,151.55800000000002,557.986,559.504,597.366,613.2719999999999,747.78,749.298,759.8800000000001,761.398,793.54,795.058,805.6400000000001,807.158,839.3220000000001,840.84,856.1300000000001,857.648,894.366,781.462,782.98,798.27,799.788,853.1600000000001,854.678,867.6800000000001,868.12,869.638,894.6299999999999,896.1479999999999,897.49,899.0079999999999,914.4299999999998,915.9479999999999,921.5799999999999,923.098,925.3199999999999,926.838,933.46,934.978,945.56,947.078,979.2420000000002,980.7600000000001,996.05,997.568,1007.1599999999999,1008.6779999999999,1019.2599999999998
79.99199999999999,185.526,218.04200000000003,624.47,625.988,663.85,679.756,814.264,815.782,826.3640000000001,827.8820000000001,860.024,861.542,872.1240000000001,873.642,905.8060000000002,907.3240000000001,922.6140000000001,924.1320000000001,960.85,847.946,849.464,864.754,866.272,919.6440000000001,921.162,934.1640000000001,934.604,936.1220000000001,961.1139999999999,962.632,963.974,965.492,980.9139999999999,982.4319999999999,988.064,989.582,991.804,993.322,999.9440000000001,1001.462,1012.044,1013.562,1045.726,1047.2440000000001,1062.5339999999999,1064.052,1073.6439999999998,1075.1619999999998,1085.7439999999997
135.828,542.718,570.152,575.234,606.87,770.682,875.886,1030.26,1497.8700000000001,1544.092,1715.7580000000003,1887.0940000000003,1909.4460000000001,1921.546,1943.1280000000002,1955.228,1959.9360000000001,1972.036,2017.796,2032.2720000000002,2044.372,2056.032,2068.132,2113.892,2114.112,2126.212,2143.328,2144.054,2156.154,2173.27,2185.37,2231.13,2250.1600000000003,2262.2599999999998,2283.842,2295.942,2316.248,2317.194,2329.294,2331.9999999999995,2344.1,2345.53,2357.6299999999997,2363.372,2375.4719999999998,2421.2319999999995,2423.85,2435.9499999999994,2453.0659999999993,2465.1659999999997
66.48400000000001,199.034,231.54999999999998,637.978,639.496,803.3079999999999,908.512,1098.3059999999998,1110.4059999999997,1131.988,1144.088,1148.796,1160.8960000000002,1206.656,1221.1319999999998,1233.2319999999997,1244.8919999999998,1256.9919999999997,1302.7519999999997,1302.9719999999998,1315.0719999999997,1332.1879999999999,1332.914,1345.014,1362.1299999999999,1374.2299999999998,1419.9899999999998,1439.0199999999998,1451.1199999999997,1472.702,1484.802,1505.108,1506.0539999999999,1518.1539999999998,1520.86,1532.9599999999998,1534.39,1546.49,1552.2320000000002,1564.332,1610.092,1612.7099999999998,1624.8099999999997,1625.558,1720.07,1891.7359999999999,2121.9660000000003,2234.7380000000003,2616.504,2985.0480000000002
44.352000000000004,697.224,861.0360000000001,903.21,930.644,935.7259999999999,967.3620000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
67.144,203.456,230.89,561.924,577.8299999999999,598.928,1168.002,1195.436,1263.262,1803.252,1996.6319999999998,2024.0659999999998,2060.7839999999997,2062.302,2083.246,2091.144,2118.578,2155.296,2280.9379999999996,2293.038,2314.6200000000003,2320.6259999999997,2408.406,2435.84,2472.558,2474.076,2598.2000000000003,2610.3,2631.882,2637.888,2743.0919999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
148.764,285.076,312.51,496.2099999999999,517.308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
126.324,270.952,457.82,504.482,556.0279999999999,570.5699999999999,586.322,728.2879999999998,746.1299999999999,779.812,796.6199999999999,874.8739999999998,761.9699999999999,778.7779999999999,1154.1419999999998,1166.242,1212.002,1274.042,1274.482,1303.852,1339.162,1384.922,1386.682,1432.442,1446.5220000000002,1469.6219999999998,1515.3819999999998,1529.462,1571.3719999999998,1581.382,1627.1419999999998,1726.1420000000003,1771.9020000000003,1880.1860000000001,1892.7920000000004,1938.5520000000004,2046.8360000000002,2054.8219999999997,2100.582,2208.866,2221.472,2267.2320000000004,2375.5160000000005,2395.2720000000004,2399.0120000000006,2407.1520000000005,2416.1720000000005,2457.5320000000006,2487.012000000001,2490.7520000000013
38.016,359.26,546.128,592.7900000000001,624.404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
139.084,523.336,669.636,856.504,903.166,954.712,969.2540000000001,985.006,1126.9719999999998,1144.8139999999999,1178.4959999999999,1195.3039999999999,1273.558,1160.6539999999998,1177.4619999999998,1552.8259999999998,1564.9259999999997,1610.6859999999997,1672.7259999999994,1673.166,1702.5359999999998,1737.8459999999998,1783.6059999999998,1785.3659999999998,1831.1259999999997,1845.206,1868.3059999999998,1914.0659999999998,1928.146,1970.0559999999998,1980.066,2025.826,2124.826,2170.5860000000002,2278.8700000000003,2291.4760000000006,2337.2360000000003,2445.520000000001,2453.506000000001,2499.266000000001,2607.550000000001,2620.156000000001,2665.9160000000015,2774.200000000001,2793.9560000000006,2797.696000000001,2805.8360000000007,2814.8560000000007,2856.216000000001,2885.6960000000004
326.48,335.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
87.47200000000001,309.80400000000003,496.672,543.3340000000001,574.948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10.78,174.9,203.764,334.88399999999996,479.51199999999994,645.37,2237.906,2548.282,3012.9,5760.194,6070.57,6535.188,6990.786,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12.540000000000001,173.14000000000001,366.12399999999997,497.24399999999997,641.8720000000001,643.6099999999999,802.2740000000001,933.394,1078.022,1388.398,1605.076,1708.344,1867.0079999999998,1998.128,2232.494,6544.56,6737.544,6868.664000000001,6989.026,7147.69,7278.8099999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39.424,1578.192,1681.46,1688.2800000000002,1738.7920000000001,1820.5,1827.3200000000002,2029.9840000000002,2209.262,2256.65,2263.4700000000003,2466.134,3241.1279999999997,6568.716,6727.600000000001,6781.808000000001,6984.472000000001,7759.466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57.376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
